지역명,규모구분,연도,월,분양가격(제곱미터)
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,6.0,2710.0
전북,전용면적 102제곱미터초과,2020.0,6.0,2701.0
전남,모든면적,2020.0,6.0,2596.0
전남,전용면적 60제곱미터이하,2020.0,6.0,2689.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,6.0,2592.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,6.0,3005.0
전남,전용면적 102제곱미터초과,2020.0,6.0,3725.0
경북,모든면적,2020.0,6.0,2669.0
경북,전용면적 60제곱미터이하,2020.0,6.0,2711.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,6.0,2662.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,6.0,
경북,전용면적 102제곱미터초과,2020.0,6.0,2756.0
경남,모든면적,2020.0,6.0,3130.0
경남,전용면적 60제곱미터이하,2020.0,6.0,2848.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,6.0,3122.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,6.0,4939.0
경남,전용면적 102제곱미터초과,2020.0,6.0,
제주,모든면적,2020.0,6.0,4522.0
제주,전용면적 60제곱미터이하,2020.0,6.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,6.0,4536.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,6.0,
제주,전용면적 102제곱미터초과,2020.0,6.0,
서울,모든면적,2020.0,7.0,8110.0
서울,전용면적 60제곱미터이하,2020.0,7.0,8274.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,8049.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,9938.0
서울,전용면적 102제곱미터초과,2020.0,7.0,8705.0
인천,모든면적,2020.0,7.0,4435.0
인천,전용면적 60제곱미터이하,2020.0,7.0,4309.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,4553.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4902.0
인천,전용면적 102제곱미터초과,2020.0,7.0,4615.0
경기,모든면적,2020.0,7.0,4340.0
경기,전용면적 60제곱미터이하,2020.0,7.0,4279.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,4315.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4682.0
경기,전용면적 102제곱미터초과,2020.0,7.0,4342.0
부산,모든면적,2020.0,7.0,4081.0
부산,전용면적 60제곱미터이하,2020.0,7.0,3955.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,4112.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4107.0
부산,전용면적 102제곱미터초과,2020.0,7.0,4135.0
대구,모든면적,2020.0,7.0,4640.0
대구,전용면적 60제곱미터이하,2020.0,7.0,4559.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,4640.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4896.0
대구,전용면적 102제곱미터초과,2020.0,7.0,4814.0
광주,모든면적,2020.0,7.0,3845.0
광주,전용면적 60제곱미터이하,2020.0,7.0,4011.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,3843.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,7.0,4568.0
대전,모든면적,2020.0,7.0,3349.0
대전,전용면적 60제곱미터이하,2020.0,7.0,3330.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,3357.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,
대전,전용면적 102제곱미터초과,2020.0,7.0,
울산,모든면적,2020.0,7.0,3876.0
울산,전용면적 60제곱미터이하,2020.0,7.0,3865.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,3883.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,
울산,전용면적 102제곱미터초과,2020.0,7.0,4530.0
세종,모든면적,2020.0,7.0,
세종,전용면적 60제곱미터이하,2020.0,7.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,
세종,전용면적 102제곱미터초과,2020.0,7.0,
강원,모든면적,2020.0,7.0,2866.0
강원,전용면적 60제곱미터이하,2020.0,7.0,2957.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2925.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,2743.0
강원,전용면적 102제곱미터초과,2020.0,7.0,4112.0
충북,모든면적,2020.0,7.0,2409.0
충북,전용면적 60제곱미터이하,2020.0,7.0,2420.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2399.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,2739.0
충북,전용면적 102제곱미터초과,2020.0,7.0,2818.0
충남,모든면적,2020.0,7.0,2708.0
충남,전용면적 60제곱미터이하,2020.0,7.0,2467.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2741.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,3163.0
충남,전용면적 102제곱미터초과,2020.0,7.0,2833.0
전북,모든면적,2020.0,7.0,2482.0
전북,전용면적 60제곱미터이하,2020.0,7.0,2572.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2503.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,2710.0
전북,전용면적 102제곱미터초과,2020.0,7.0,2703.0
전남,모든면적,2020.0,7.0,2592.0
전남,전용면적 60제곱미터이하,2020.0,7.0,2766.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2586.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,3005.0
전남,전용면적 102제곱미터초과,2020.0,7.0,3632.0
경북,모든면적,2020.0,7.0,2953.0
경북,전용면적 60제곱미터이하,2020.0,7.0,3394.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,2942.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,
경북,전용면적 102제곱미터초과,2020.0,7.0,2756.0
경남,모든면적,2020.0,7.0,3114.0
경남,전용면적 60제곱미터이하,2020.0,7.0,2966.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,3109.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,4939.0
경남,전용면적 102제곱미터초과,2020.0,7.0,2918.0
제주,모든면적,2020.0,7.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,7.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,7.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,7.0,
제주,전용면적 102제곱미터초과,2020.0,7.0,
서울,모든면적,2020.0,8.0,8098.0
서울,전용면적 60제곱미터이하,2020.0,8.0,8258.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,8044.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,9938.0
서울,전용면적 102제곱미터초과,2020.0,8.0,8705.0
인천,모든면적,2020.0,8.0,4642.0
인천,전용면적 60제곱미터이하,2020.0,8.0,4526.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4617.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,4902.0
인천,전용면적 102제곱미터초과,2020.0,8.0,4692.0
경기,모든면적,2020.0,8.0,4234.0
경기,전용면적 60제곱미터이하,2020.0,8.0,4108.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4326.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,4732.0
경기,전용면적 102제곱미터초과,2020.0,8.0,4282.0
부산,모든면적,2020.0,8.0,4020.0
부산,전용면적 60제곱미터이하,2020.0,8.0,3883.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4054.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,3940.0
부산,전용면적 102제곱미터초과,2020.0,8.0,4020.0
대구,모든면적,2020.0,8.0,4634.0
대구,전용면적 60제곱미터이하,2020.0,8.0,4593.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4629.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,4896.0
대구,전용면적 102제곱미터초과,2020.0,8.0,4813.0
광주,모든면적,2020.0,8.0,3694.0
광주,전용면적 60제곱미터이하,2020.0,8.0,3794.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,3692.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,8.0,4568.0
대전,모든면적,2020.0,8.0,3328.0
대전,전용면적 60제곱미터이하,2020.0,8.0,3330.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,3330.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,
대전,전용면적 102제곱미터초과,2020.0,8.0,
울산,모든면적,2020.0,8.0,4135.0
울산,전용면적 60제곱미터이하,2020.0,8.0,4195.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4121.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,
울산,전용면적 102제곱미터초과,2020.0,8.0,4530.0
세종,모든면적,2020.0,8.0,
세종,전용면적 60제곱미터이하,2020.0,8.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,
세종,전용면적 102제곱미터초과,2020.0,8.0,
강원,모든면적,2020.0,8.0,2990.0
강원,전용면적 60제곱미터이하,2020.0,8.0,3112.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,2925.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,2743.0
강원,전용면적 102제곱미터초과,2020.0,8.0,4112.0
충북,모든면적,2020.0,8.0,2403.0
충북,전용면적 60제곱미터이하,2020.0,8.0,2398.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,2399.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,2739.0
충북,전용면적 102제곱미터초과,2020.0,8.0,2818.0
충남,모든면적,2020.0,8.0,2711.0
충남,전용면적 60제곱미터이하,2020.0,8.0,2444.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,2739.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,3163.0
충남,전용면적 102제곱미터초과,2020.0,8.0,
전북,모든면적,2020.0,8.0,2482.0
전북,전용면적 60제곱미터이하,2020.0,8.0,2572.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,2503.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,2710.0
전북,전용면적 102제곱미터초과,2020.0,8.0,2703.0
전남,모든면적,2020.0,8.0,2689.0
전남,전용면적 60제곱미터이하,2020.0,8.0,
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,2680.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,3021.0
전남,전용면적 102제곱미터초과,2020.0,8.0,3633.0
경북,모든면적,2020.0,8.0,3096.0
경북,전용면적 60제곱미터이하,2020.0,8.0,4076.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,3083.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,
경북,전용면적 102제곱미터초과,2020.0,8.0,
경남,모든면적,2020.0,8.0,3114.0
경남,전용면적 60제곱미터이하,2020.0,8.0,2966.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,3109.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,4939.0
경남,전용면적 102제곱미터초과,2020.0,8.0,2918.0
제주,모든면적,2020.0,8.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,8.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,8.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,8.0,
제주,전용면적 102제곱미터초과,2020.0,8.0,
서울,모든면적,2020.0,9.0,8114.0
서울,전용면적 60제곱미터이하,2020.0,9.0,8291.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,8035.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,9938.0
서울,전용면적 102제곱미터초과,2020.0,9.0,8703.0
인천,모든면적,2020.0,9.0,4642.0
인천,전용면적 60제곱미터이하,2020.0,9.0,4526.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4617.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,4902.0
인천,전용면적 102제곱미터초과,2020.0,9.0,4692.0
경기,모든면적,2020.0,9.0,4272.0
경기,전용면적 60제곱미터이하,2020.0,9.0,4124.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4366.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,4732.0
경기,전용면적 102제곱미터초과,2020.0,9.0,4393.0
부산,모든면적,2020.0,9.0,4020.0
부산,전용면적 60제곱미터이하,2020.0,9.0,3891.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4051.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,3940.0
부산,전용면적 102제곱미터초과,2020.0,9.0,4020.0
대구,모든면적,2020.0,9.0,4644.0
대구,전용면적 60제곱미터이하,2020.0,9.0,4593.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4639.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,4899.0
대구,전용면적 102제곱미터초과,2020.0,9.0,4810.0
광주,모든면적,2020.0,9.0,3722.0
광주,전용면적 60제곱미터이하,2020.0,9.0,3900.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,3723.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,9.0,4615.0
대전,모든면적,2020.0,9.0,3281.0
대전,전용면적 60제곱미터이하,2020.0,9.0,3167.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,3307.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,
대전,전용면적 102제곱미터초과,2020.0,9.0,
울산,모든면적,2020.0,9.0,4162.0
울산,전용면적 60제곱미터이하,2020.0,9.0,4231.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4141.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,
울산,전용면적 102제곱미터초과,2020.0,9.0,4530.0
세종,모든면적,2020.0,9.0,
세종,전용면적 60제곱미터이하,2020.0,9.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,
세종,전용면적 102제곱미터초과,2020.0,9.0,
강원,모든면적,2020.0,9.0,3128.0
강원,전용면적 60제곱미터이하,2020.0,9.0,3355.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,3208.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,2743.0
강원,전용면적 102제곱미터초과,2020.0,9.0,3936.0
충북,모든면적,2020.0,9.0,2394.0
충북,전용면적 60제곱미터이하,2020.0,9.0,2388.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,2397.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,2739.0
충북,전용면적 102제곱미터초과,2020.0,9.0,2818.0
충남,모든면적,2020.0,9.0,2732.0
충남,전용면적 60제곱미터이하,2020.0,9.0,2579.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,2755.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,3163.0
충남,전용면적 102제곱미터초과,2020.0,9.0,
전북,모든면적,2020.0,9.0,2518.0
전북,전용면적 60제곱미터이하,2020.0,9.0,2596.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,2535.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,2710.0
전북,전용면적 102제곱미터초과,2020.0,9.0,2703.0
전남,모든면적,2020.0,9.0,2683.0
전남,전용면적 60제곱미터이하,2020.0,9.0,
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,2672.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,3021.0
전남,전용면적 102제곱미터초과,2020.0,9.0,3633.0
경북,모든면적,2020.0,9.0,3096.0
경북,전용면적 60제곱미터이하,2020.0,9.0,4076.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,3083.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,
경북,전용면적 102제곱미터초과,2020.0,9.0,
경남,모든면적,2020.0,9.0,3114.0
경남,전용면적 60제곱미터이하,2020.0,9.0,2966.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,3109.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,4939.0
경남,전용면적 102제곱미터초과,2020.0,9.0,2918.0
제주,모든면적,2020.0,9.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,9.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,9.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,9.0,
제주,전용면적 102제곱미터초과,2020.0,9.0,
서울,모든면적,2020.0,10.0,8079.0
서울,전용면적 60제곱미터이하,2020.0,10.0,8247.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,8013.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,9938.0
서울,전용면적 102제곱미터초과,2020.0,10.0,8677.0
인천,모든면적,2020.0,10.0,4720.0
인천,전용면적 60제곱미터이하,2020.0,10.0,4594.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,4669.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,4914.0
인천,전용면적 102제곱미터초과,2020.0,10.0,4818.0
경기,모든면적,2020.0,10.0,4346.0
경기,전용면적 60제곱미터이하,2020.0,10.0,4127.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,4366.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,4751.0
경기,전용면적 102제곱미터초과,2020.0,10.0,4872.0
부산,모든면적,2020.0,10.0,3974.0
부산,전용면적 60제곱미터이하,2020.0,10.0,3967.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3966.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,3799.0
부산,전용면적 102제곱미터초과,2020.0,10.0,3887.0
대구,모든면적,2020.0,10.0,4668.0
대구,전용면적 60제곱미터이하,2020.0,10.0,4608.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,4661.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,4899.0
대구,전용면적 102제곱미터초과,2020.0,10.0,4869.0
광주,모든면적,2020.0,10.0,3722.0
광주,전용면적 60제곱미터이하,2020.0,10.0,3900.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3723.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,10.0,4615.0
대전,모든면적,2020.0,10.0,3206.0
대전,전용면적 60제곱미터이하,2020.0,10.0,3061.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3228.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,
대전,전용면적 102제곱미터초과,2020.0,10.0,
울산,모든면적,2020.0,10.0,4183.0
울산,전용면적 60제곱미터이하,2020.0,10.0,4240.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,4163.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,
울산,전용면적 102제곱미터초과,2020.0,10.0,4530.0
세종,모든면적,2020.0,10.0,3424.0
세종,전용면적 60제곱미터이하,2020.0,10.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,
세종,전용면적 102제곱미터초과,2020.0,10.0,3424.0
강원,모든면적,2020.0,10.0,3128.0
강원,전용면적 60제곱미터이하,2020.0,10.0,3355.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3208.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,2743.0
강원,전용면적 102제곱미터초과,2020.0,10.0,3936.0
충북,모든면적,2020.0,10.0,2392.0
충북,전용면적 60제곱미터이하,2020.0,10.0,2386.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,2399.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,
충북,전용면적 102제곱미터초과,2020.0,10.0,2818.0
충남,모든면적,2020.0,10.0,2691.0
충남,전용면적 60제곱미터이하,2020.0,10.0,2582.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,2719.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,2954.0
충남,전용면적 102제곱미터초과,2020.0,10.0,
전북,모든면적,2020.0,10.0,2572.0
전북,전용면적 60제곱미터이하,2020.0,10.0,2478.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,2583.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,2409.0
전북,전용면적 102제곱미터초과,2020.0,10.0,2562.0
전남,모든면적,2020.0,10.0,2718.0
전남,전용면적 60제곱미터이하,2020.0,10.0,2660.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,2699.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,3021.0
전남,전용면적 102제곱미터초과,2020.0,10.0,3873.0
경북,모든면적,2020.0,10.0,3065.0
경북,전용면적 60제곱미터이하,2020.0,10.0,3475.0
경북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3085.0
경북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,3209.0
경북,전용면적 102제곱미터초과,2020.0,10.0,
경남,모든면적,2020.0,10.0,3107.0
경남,전용면적 60제곱미터이하,2020.0,10.0,2966.0
경남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,3106.0
경남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,4720.0
경남,전용면적 102제곱미터초과,2020.0,10.0,3166.0
제주,모든면적,2020.0,10.0,4648.0
제주,전용면적 60제곱미터이하,2020.0,10.0,4363.0
제주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,10.0,4660.0
제주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,10.0,
제주,전용면적 102제곱미터초과,2020.0,10.0,
서울,모든면적,2020.0,11.0,8234.0
서울,전용면적 60제곱미터이하,2020.0,11.0,8436.0
서울,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,8182.0
서울,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,9938.0
서울,전용면적 102제곱미터초과,2020.0,11.0,8677.0
인천,모든면적,2020.0,11.0,4769.0
인천,전용면적 60제곱미터이하,2020.0,11.0,4626.0
인천,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4712.0
인천,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,4999.0
인천,전용면적 102제곱미터초과,2020.0,11.0,4885.0
경기,모든면적,2020.0,11.0,4339.0
경기,전용면적 60제곱미터이하,2020.0,11.0,4129.0
경기,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4356.0
경기,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,4577.0
경기,전용면적 102제곱미터초과,2020.0,11.0,5272.0
부산,모든면적,2020.0,11.0,4112.0
부산,전용면적 60제곱미터이하,2020.0,11.0,4118.0
부산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4100.0
부산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,3799.0
부산,전용면적 102제곱미터초과,2020.0,11.0,3947.0
대구,모든면적,2020.0,11.0,4684.0
대구,전용면적 60제곱미터이하,2020.0,11.0,4623.0
대구,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4675.0
대구,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,4898.0
대구,전용면적 102제곱미터초과,2020.0,11.0,4875.0
광주,모든면적,2020.0,11.0,3745.0
광주,전용면적 60제곱미터이하,2020.0,11.0,4031.0
광주,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,3734.0
광주,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,4610.0
광주,전용면적 102제곱미터초과,2020.0,11.0,4502.0
대전,모든면적,2020.0,11.0,3206.0
대전,전용면적 60제곱미터이하,2020.0,11.0,3061.0
대전,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,3228.0
대전,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,
대전,전용면적 102제곱미터초과,2020.0,11.0,
울산,모든면적,2020.0,11.0,4183.0
울산,전용면적 60제곱미터이하,2020.0,11.0,4240.0
울산,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,4163.0
울산,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,
울산,전용면적 102제곱미터초과,2020.0,11.0,4530.0
세종,모든면적,2020.0,11.0,3424.0
세종,전용면적 60제곱미터이하,2020.0,11.0,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,
세종,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,
세종,전용면적 102제곱미터초과,2020.0,11.0,3424.0
강원,모든면적,2020.0,11.0,3150.0
강원,전용면적 60제곱미터이하,2020.0,11.0,3591.0
강원,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,2916.0
강원,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,2743.0
강원,전용면적 102제곱미터초과,2020.0,11.0,3936.0
충북,모든면적,2020.0,11.0,2448.0
충북,전용면적 60제곱미터이하,2020.0,11.0,2431.0
충북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,2466.0
충북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,
충북,전용면적 102제곱미터초과,2020.0,11.0,2798.0
충남,모든면적,2020.0,11.0,2782.0
충남,전용면적 60제곱미터이하,2020.0,11.0,2755.0
충남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,2805.0
충남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,2954.0
충남,전용면적 102제곱미터초과,2020.0,11.0,
전북,모든면적,2020.0,11.0,2630.0
전북,전용면적 60제곱미터이하,2020.0,11.0,2548.0
전북,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,2593.0
전북,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,2409.0
전북,전용면적 102제곱미터초과,2020.0,11.0,2562.0
전남,모든면적,2020.0,11.0,2759.0
전남,전용면적 60제곱미터이하,2020.0,11.0,2660.0
전남,전용면적 60제곱미터초과 85제곱미터이하,2020.0,11.0,2697.0
전남,전용면적 85제곱미터초과 102제곱미터이하,2020.0,11.0,3021.0
전남,전용면적 102제곱미터초과,2020.0,11.0,3587.0
경북,모든면적,2020.0,11.0,3173.0
